episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.16062569618225098,-1771.1797296983405,256
2,200,200,0.262082576751709,-1803.39167548281,256
3,400,400,0.3467752933502197,-1755.6729699117031,256
4,600,600,0.4394829273223877,-1801.1741582901093,256
5,800,800,100.50706243515015,-1669.1637850554957,11
6,1000,1000,137.32962942123413,-1099.1241180976638,21
7,1200,1200,175.02143359184265,-1169.218006543619,24
8,1400,1400,213.11935925483704,-1298.9259467252214,21
9,1600,1600,251.49437069892883,-1267.758707024405,24
10,1800,1800,290.8120107650757,-1199.3830916009051,23
11,2000,2000,329.83365774154663,-988.3949550329708,19
12,2200,2200,369.5565023422241,-975.4651505078469,23
13,2400,2400,410.0021767616272,-1091.9850848593692,21
14,2600,2600,450.55664825439453,-724.1488505874989,26
15,2800,2800,491.8715672492981,-1077.2404004974999,30
16,3000,3000,535.4518392086029,-1023.8917870819579,21
