episode,step,env_step,total_time,episode_reward
1,0,0,0.15092778205871582,-1508.265129239984
2,200,200,18.296218395233154,-1393.7659232602928
3,400,400,41.27873992919922,-1717.3890116537302
4,600,600,65.87187075614929,-1327.2771699137925
5,800,800,91.90935182571411,-1245.480429352417
6,1000,1000,119.1788649559021,-864.26105412416
7,1200,1200,146.50940108299255,-1122.1098861399832
8,1400,1400,173.6855275630951,-619.5747910695336
9,1600,1600,202.479918718338,-517.1641801526715
10,1800,1800,230.56479597091675,-364.84577772548954
11,2000,2000,258.8060803413391,-364.5630717668363
12,2200,2200,286.9627478122711,-362.3622020396144
13,2400,2400,315.2634787559509,-367.54498817983796
14,2600,2600,343.48175263404846,-368.86565503614287
15,2800,2800,371.1432898044586,-1012.7466131252772
16,3000,3000,399.4150252342224,-1184.0552412123327
