episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.11030459403991699,-1163.2867886560791,256
2,200,200,0.194288969039917,-1070.5325101373842,256
3,400,400,0.2750358581542969,-1178.1498552855467,256
4,600,600,0.35752177238464355,-1173.4176746693497,256
5,800,800,56.840327501297,-1223.977627989996,256
6,1000,1000,81.70008206367493,-247.53109261492597,256
7,1200,1200,106.87602877616882,-501.2489536977862,256
8,1400,1400,131.85763716697693,-243.86129120410857,256
9,1600,1600,156.98459386825562,-119.4115832598059,256
10,1800,1800,181.84273076057434,-119.46443145041091,256
11,2000,2000,206.86434960365295,-119.88386193776921,256
12,2200,2200,232.04722356796265,-120.70040894656525,256
13,2400,2400,257.2078945636749,-121.14355720414692,256
14,2600,2600,282.3212158679962,-121.7904749018315,256
15,2800,2800,308.361212015152,-121.87005209204477,256
16,3000,3000,334.4648246765137,-121.72283810520801,256
