episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.12642168998718262,-1265.8085985282614,256
2,200,200,0.20801925659179688,-1281.6093530726107,256
3,400,400,0.2825038433074951,-1283.4789041445651,256
4,600,600,0.3584434986114502,-1350.115842803025,256
5,800,800,57.04932641983032,-1091.0356994748463,44
6,1000,1000,82.39722537994385,-884.6613071436726,44
7,1200,1200,107.72887444496155,-360.9371302290117,71
8,1400,1400,133.9815273284912,-732.3060142820017,153
9,1600,1600,160.61777567863464,-743.363893320318,86
10,1800,1800,187.03529810905457,-239.84311109772833,123
11,2000,2000,213.53949093818665,-826.6338238194654,175
12,2200,2200,240.59724807739258,-481.3862358427083,196
13,2400,2400,267.44635105133057,-546.9246337903281,108
14,2600,2600,293.3422932624817,-611.5820634884191,129
15,2800,2800,320.0462417602539,-487.8802974170392,211
16,3000,3000,347.20845198631287,-237.44161871427988,193
