episode,step,env_step,total_time,episode_reward
1,0,0,0.11344122886657715,-1508.265129239984
2,200,200,32.195510387420654,-1393.7659232602928
3,400,400,76.45969581604004,-1719.382577271869
4,600,600,122.91161823272705,-1348.8346239755954
5,800,800,170.68630480766296,-992.7396418070896
6,1000,1000,220.98702192306519,-1117.1482633101443
7,1200,1200,271.98032879829407,-1116.6288983952322
8,1400,1400,322.54057002067566,-613.3558106477501
9,1600,1600,373.626517534256,-365.75201530855236
10,1800,1800,424.98188638687134,-364.3458753989925
11,2000,2000,477.5959858894348,-363.1256941100781
12,2200,2200,530.6798858642578,-363.2185085735575
13,2400,2400,583.5669140815735,-367.6166373980319
14,2600,2600,636.9969871044159,-495.008439465623
15,2800,2800,691.53906083107,-372.1119254671541
16,3000,3000,748.3230772018433,-369.5340738878994
