episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.11080241203308105,-1265.8085985282614,256
2,200,200,0.1889500617980957,-1281.6093530726107,256
3,400,400,0.27676892280578613,-1283.4789041445651,256
4,600,600,0.3589191436767578,-1350.115842803025,256
5,800,800,96.78634476661682,-1091.0356994748463,14
6,1000,1000,133.67921805381775,-1118.6732475714177,15
7,1200,1200,170.56903791427612,-1078.3384924461216,21
8,1400,1400,208.81509590148926,-359.8634187845658,17
9,1600,1600,246.90476393699646,-237.14521763853105,19
10,1800,1800,285.70977878570557,-854.0025956881232,23
11,2000,2000,325.26674246788025,-610.1554408328918,22
12,2200,2200,364.55112504959106,-856.7506074593127,23
13,2400,2400,404.33571887016296,-240.67976707167605,26
14,2600,2600,445.4021441936493,-491.2603675489422,27
15,2800,2800,487.11269879341125,-239.19783597940807,28
16,3000,3000,530.4594597816467,-490.8424122141815,28
