episode,step,env_step,total_time,episode_reward
1,0,0,0.10925960540771484,-909.6811093647008
2,200,200,12.455578565597534,-1380.518659037731
3,400,400,27.54281497001648,-1473.929564902641
4,600,600,43.302223920822144,-1239.0938649241425
5,800,800,60.67083382606506,-994.3344719775567
6,1000,1000,78.41410994529724,-499.4169952743986
7,1200,1200,95.78774738311768,-255.24754651607248
8,1400,1400,113.37195372581482,-129.67876841016928
9,1600,1600,131.16678833961487,-128.6568477482274
10,1800,1800,148.8277461528778,-130.49369536364716
11,2000,2000,167.65165042877197,-256.78362204120225
12,2200,2200,184.78998279571533,-379.8446775182834
13,2400,2400,201.66627717018127,-129.07583110357584
14,2600,2600,218.6446144580841,-637.5792627288727
15,2800,2800,235.49737882614136,-248.40064003626713
16,3000,3000,252.2360076904297,-127.47859098767296
