episode,step,env_step,total_time,episode_reward
1,0,0,0.11765503883361816,-1771.1797296983405
2,200,200,10.728398561477661,-1610.9850830873356
3,400,400,25.56308603286743,-1145.49433655388
4,600,600,42.37017512321472,-1346.732447165346
5,800,800,63.29047155380249,-1238.1300354811208
6,1000,1000,83.36159253120422,-917.4660765484724
7,1200,1200,110.58249282836914,-620.4410608145618
8,1400,1400,128.7354063987732,-1040.6348034850853
9,1600,1600,146.4584722518921,-964.4703903336499
10,1800,1800,164.19281697273254,-473.4177106891435
11,2000,2000,186.11160588264465,-587.5159289549855
12,2200,2200,208.0855209827423,-485.4715207251583
13,2400,2400,229.04743027687073,-490.68874913505243
14,2600,2600,250.87828707695007,-627.790910668754
15,2800,2800,272.3490197658539,-620.0882631803182
16,3000,3000,294.1613495349884,-642.8021628984047
