episode,step,env_step,total_time,episode_reward
1,0,0,0.10839557647705078,-1163.2867886560791
2,200,200,0.17932581901550293,-1070.5325101373842
3,400,400,0.262984037399292,-1178.1498552855467
4,600,600,0.334364652633667,-1173.4176746693497
5,800,800,62.10244631767273,-1223.977626456792
6,1000,1000,92.35814428329468,-247.66022341923477
7,1200,1200,122.62826776504517,-246.4278540069567
8,1400,1400,154.27408742904663,-245.2979434009683
9,1600,1600,185.53437638282776,-121.61974440805628
10,1800,1800,217.12240719795227,-119.15918232871299
11,2000,2000,249.68539881706238,-119.3362391160239
12,2200,2200,282.9408450126648,-118.97503069763674
13,2400,2400,316.10568833351135,-119.82187485098441
14,2600,2600,349.03022623062134,-120.44665980813475
15,2800,2800,381.3447422981262,-119.26424777105716
16,3000,3000,414.49924397468567,-119.87455051308505
