episode,step,env_step,total_time,episode_reward
1,0,0,0.14074492454528809,-909.6811093647008
2,200,200,0.2490100860595703,-776.1237972533586
3,400,400,0.3441169261932373,-951.0544161415422
4,600,600,0.43697285652160645,-991.2850611037533
5,800,800,50.090404748916626,-1369.385087673686
6,1000,1000,68.5109806060791,-1161.6313779725508
7,1200,1200,87.32165479660034,-1119.4905571838494
8,1400,1400,105.16102242469788,-255.5896482203629
9,1600,1600,123.49083709716797,-129.88878186713652
10,1800,1800,141.49953627586365,-639.193357399652
11,2000,2000,159.52897596359253,-129.51915931027187
12,2200,2200,177.61992526054382,-131.31842006871474
13,2400,2400,197.1910903453827,-389.73639847685985
14,2600,2600,215.78787636756897,-130.30404107966186
15,2800,2800,233.89697527885437,-256.4976440951457
16,3000,3000,251.8468837738037,-131.2422081754599
